สถานี,วันที่เต็ม,ปริมาณฝน,ความชื้นสัมพัทธ์,ความเร็วลม,ทิศทางลม,หมอก,อุณหภูมิ,PM10,PM2.5
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,17/11/2020,0,67,11,50,0,29.6,40,25
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,16/11/2020,0,66,16,50,0,28,33,26
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,15/11/2020,0,55,14,30,0,26.9,62,22
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,14/11/2020,0,52,14,140,0,26.8,57,42
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,13/11/2020,0,63,12,340,0,27.6,46,37
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,12/11/2020,0,76,15,20,0,24.5,35,31
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,11/11/2020,0.1,65,27,20,0,26.4,43,22
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,10/11/2020,0.1,62,14,20,0,27.2,48,27
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,9/11/2020,0,67,16,50,0,27.2,45,33
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,8/11/2020,0.1,72,20,90,0,27.8,45,32
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,7/11/2020,0.1,78,13,80,0,27.8,28,34
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,6/11/2020,15.8,74,24,80,0,28.3,37,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,5/11/2020,0,71,17,320,0,28.5,33,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,4/11/2020,0,71,14,110,0,28.4,39,22
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,3/11/2020,0,64,25,80,0,29.6,33,26
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,2/11/2020,0,76,12,40,0,29.3,35,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,1/11/2020,0,86,15,10,0,27.1,25,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,31/10/2020,21.2,91,21,50,0,28.6,27,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,30/10/2020,0,85,12,110,0,28,25,17
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,29/10/2020,4.6,84,20,350,0,27.5,28,17
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,28/10/2020,0.1,77,14,340,0,28.2,38,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,27/10/2020,0.1,77,10,10,0,27.2,45,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,26/10/2020,0,70,15,20,0,28.6,68,27
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,25/10/2020,0,65,13,30,0,28,65,38
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,24/10/2020,0,61,18,340,0,27.9,51,38
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,23/10/2020,0,69,15,120,0,28.3,37,30
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,22/10/2020,0,74,14,300,0,27.9,34,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,21/10/2020,0,79,13,10,0,26.9,26,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,20/10/2020,0,84,16,300,0,26.1,27,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,19/10/2020,0.4,87,10,30,0,25.3,26,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,18/10/2020,1,92,12,10,0,23.8,13,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,17/10/2020,65.2,97,13,120,0,25.6,14,8
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,16/10/2020,48,94,17,240,0,27.9,25,8
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,15/10/2020,8.4,74,18,160,0,29.1,24,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,14/10/2020,0,79,12,160,0,28.4,27,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,13/10/2020,13.2,90,13,300,0,25.9,24,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,12/10/2020,0,82,10,300,0,27.9,34,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,11/10/2020,0.1,91,12,340,0,26.1,23,22
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,10/10/2020,6.4,86,14,10,0,25.7,21,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,9/10/2020,10.2,95,14,360,0,25.1,15,12
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,8/10/2020,19.2,87,21,10,0,26.9,18,9
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,7/10/2020,0.1,79,18,50,0,29.6,28,11
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,6/10/2020,0.6,85,23,40,0,29.4,26,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,5/10/2020,0.9,83,12,310,0,28.9,25,17
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,4/10/2020,0.6,84,12,170,0,28.5,18,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,3/10/2020,14,91,18,240,0,27.8,21,12
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,2/10/2020,23.6,80,24,210,0,30,18,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,1/10/2020,7.2,71,20,300,0,30,19,10
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,30/09/2020,0,76,16,250,0,29.4,19,10
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,29/09/2020,28.8,86,19,200,0,28.9,18,10
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,28/09/2020,6.8,88,18,220,0,28.3,18,8
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,27/09/2020,11.4,70,19,110,0,31,14,11
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,26/09/2020,0,68,21,220,0,29.9,15,7
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,25/09/2020,0,72,16,260,0,30.1,20,7
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,24/09/2020,18.4,82,20,180,0,28.5,17,10
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,23/09/2020,6.2,89,23,180,0,30.1,33,11
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,22/09/2020,5.4,83,13,360,0,28.7,27,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,21/09/2020,9.6,85,18,110,0,29.6,28,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,20/09/2020,0.6,88,16,190,0,28.2,18,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,19/09/2020,2,88,22,190,0,27.5,16,11
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,18/09/2020,7,79,17,260,0,29,21,10
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,17/09/2020,0,71,16,270,0,30.8,22,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,16/09/2020,0,75,15,250,0,30.3,21,10
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,15/09/2020,0.1,82,16,160,0,29.2,25,12
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,14/09/2020,1.8,81,13,190,0,29.6,22,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,13/09/2020,0.8,81,13,220,0,29.9,16,12
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,12/9/2020,24.8,80,26,220,0,29.4,20,10
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,11/9/2020,0,76,16,190,0,30.2,19,10
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,10/9/2020,11.4,84,17,10,0,30.3,26,11
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,9/9/2020,23.8,81,18,190,0,29.3,25,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,8/9/2020,0.8,79,19,260,0,30.2,16,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,7/9/2020,0.1,78,24,310,0,30.4,14,11
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,6/9/2020,1.4,76,25,240,0,30.2,14,7
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,5/9/2020,7.4,80,17,200,0,30.1,17,9
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,4/9/2020,0.1,78,22,240,0,31.1,20,10
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,3/9/2020,20.2,74,38,300,0,30.5,23,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,2/9/2020,0.1,76,20,200,0,29.3,28,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,1/9/2020,1.8,82,23,240,0,27.7,18,17
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,31/08/2020,14.6,75,13,160,0,30.8,19,10
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,30/08/2020,0.4,79,22,230,0,30.8,25,12
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,29/08/2020,0,71,15,190,0,30,23,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,28/08/2020,41.8,74,26,100,0,31.4,22,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,27/08/2020,0,61,21,290,0,31.1,21,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,26/08/2020,0,61,16,250,0,31.8,21,11
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,25/08/2020,0,64,17,310,0,30.7,25,11
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,24/08/2020,0,68,17,280,0,30,24,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,23/08/2020,20.4,84,26,270,0,29.5,17,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,22/08/2020,8,77,28,260,0,29.6,22,9
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,21/08/2020,6,76,26,270,0,29.4,22,11
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,20/08/2020,0,75,15,220,0,29.8,36,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,19/08/2020,11.8,68,20,290,0,29.9,27,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,18/08/2020,0,68,18,270,0,30.5,35,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,17/08/2020,0.6,78,28,250,0,30.1,27,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,16/08/2020,0.6,78,15,260,0,30.3,23,15
